Neighborhood,Year,Season,Property Type,Bedrooms,Bathrooms,Year Built,Renovation Year,Garage Type,Square Footage (House),Square Footage (Land),Basement,Legal Units,Market Price
Riverwood,2008,Winter,Townhouse,4,3,1963,2018.0,None,3246,2122,Not Finished,0,743719.94
Riverwood,2009,Spring,House,1,3,1987,2013.0,None,2872,6353,Not Finished,2,2235850.47
Riverwood,2009,Summer,Townhouse,3,2,1974,,Double,4213,4324,Not Finished,1,1319682.62
Riverwood,2009,Fall,Condo,4,3,1959,,Triple,1584,8029,Not Finished,2,1334190.91
Riverwood,2009,Winter,Duplex,1,1,2016,,Double,1693,2227,Finished,2,1761166.93
Riverwood,2010,Spring,Condo,4,1,1997,,Double,2944,3621,Not Finished,1,1151457.64
Riverwood,2010,Summer,Triplex,4,1,1955,1979.0,Double,2362,7403,Not Finished,1,928638.35
Riverwood,2010,Fall,Condo,2,1,2020,,Triple,745,7952,Finished,0,969620.94
Riverwood,2010,Winter,Townhouse,1,1,2012,,Double,651,1308,Not Finished,0,1338115.37
Riverwood,2011,Spring,Townhouse,4,3,2015,,None,3461,2542,Finished,2,1444963.54
Riverwood,2011,Summer,Condo,3,3,1977,1998.0,Double,4852,4103,Not Finished,1,1101363.48
Riverwood,2011,Fall,House,3,2,1983,1998.0,Single,3639,7357,Not Finished,0,1476020.56
Riverwood,2011,Winter,Duplex,5,3,1968,,Double,4991,7713,Finished,0,1259431.87
Riverwood,2012,Spring,Townhouse,5,1,1995,,Triple,4472,3544,Not Finished,1,1211758.17
Riverwood,2012,Summer,Duplex,3,1,2010,,Double,657,7775,Not Finished,0,2190781.71
Riverwood,2012,Fall,Triplex,1,3,1988,,Single,1085,6780,Not Finished,0,3353915.17
Riverwood,2012,Winter,Duplex,5,3,1950,1966.0,Single,2293,7605,Finished,1,1967977.99
Riverwood,2013,Spring,Townhouse,4,2,1976,2003.0,Triple,4785,2858,Not Finished,1,1661528.14
Riverwood,2013,Summer,House,4,1,2021,,None,4574,7758,Not Finished,1,2703191.3
Riverwood,2013,Fall,House,5,2,1972,2017.0,Double,3098,7559,Finished,0,1927554.22
Riverwood,2013,Winter,Triplex,1,3,1976,,None,3221,8578,Finished,2,3193317.69
Riverwood,2014,Spring,Condo,1,2,1962,1979.0,None,3568,7813,Finished,1,785635.44
Riverwood,2014,Summer,House,2,1,1953,2015.0,Single,4545,5559,Finished,0,1553685.43
Riverwood,2014,Fall,Duplex,5,1,2020,,Triple,780,3485,Not Finished,1,2390392.86
Riverwood,2014,Winter,Triplex,5,2,1989,,Double,524,7266,Finished,1,2023389.1
Riverwood,2015,Spring,Duplex,4,1,1986,2005.0,None,1583,8032,Finished,1,3774307.21
Riverwood,2015,Summer,Duplex,2,2,1977,,Single,2756,7285,Finished,0,1752566.49
Riverwood,2015,Fall,Townhouse,2,3,1982,1995.0,Single,1702,9852,Not Finished,1,2116516.88
Riverwood,2015,Winter,Townhouse,5,1,1950,1983.0,Double,4966,9768,Not Finished,1,2093468.89
Riverwood,2016,Spring,House,5,3,1997,2018.0,Triple,2003,5317,Not Finished,1,4868796.8
Riverwood,2016,Summer,Condo,2,2,2003,,Triple,1742,9361,Finished,2,1777512.1
Riverwood,2016,Fall,Townhouse,2,2,1967,2009.0,Double,3492,8291,Finished,2,1059912.46
Riverwood,2016,Winter,Triplex,4,1,1970,,Double,651,2273,Finished,2,3639919.03
Riverwood,2017,Spring,Condo,4,3,1977,,Double,4020,8437,Finished,0,1390576.75
Riverwood,2017,Summer,House,2,2,2011,,Double,2335,1603,Finished,1,1458206.39
Riverwood,2017,Fall,Duplex,2,2,2003,,Double,4343,5924,Finished,0,3775215.23
Riverwood,2017,Winter,Duplex,2,1,1982,1996.0,Single,4506,5268,Not Finished,0,2482707.35
Riverwood,2018,Spring,House,3,2,1957,,None,2647,2636,Finished,1,1766531.228
Riverwood,2018,Summer,Duplex,2,2,1987,2006.0,Single,4477,3943,Finished,2,2682979.36
Riverwood,2018,Fall,House,2,2,1991,,Single,1737,3365,Finished,1,1655457.91
Riverwood,2018,Winter,House,5,1,2022,,Triple,3374,3103,Finished,0,4350504.13
Riverwood,2019,Spring,Duplex,2,2,1952,,Triple,2804,4548,Not Finished,2,4372565.51
Riverwood,2019,Summer,House,1,1,1978,,Single,1476,7439,Not Finished,2,1718433.71
Riverwood,2019,Fall,Triplex,4,3,1991,2011.0,Single,2886,3328,Not Finished,1,1652991.57
Riverwood,2019,Winter,Triplex,5,3,1980,1996.0,Double,3567,1304,Finished,2,2148502.57
Riverwood,2020,Spring,Triplex,3,1,1963,2008.0,Single,1497,9405,Not Finished,2,4266451.25
Riverwood,2020,Summer,Condo,3,2,1951,,Double,4847,9396,Finished,1,1229105.42
Riverwood,2020,Fall,Triplex,4,2,1979,,None,1716,5501,Finished,0,3683099.8559999997
Riverwood,2020,Winter,Townhouse,4,3,1974,1986.0,Double,1692,4300,Not Finished,0,2558754.972
Riverwood,2021,Spring,Condo,5,3,2019,,Single,4916,3757,Not Finished,0,1435620.96
Riverwood,2021,Summer,Condo,5,1,1955,2009.0,Single,4605,6924,Not Finished,1,2852842.176
Riverwood,2021,Fall,Condo,1,1,1982,,Triple,4249,4642,Finished,1,2712513.9
Riverwood,2021,Winter,Condo,1,2,1984,2014.0,Triple,3338,9908,Not Finished,2,1150592.988
Riverwood,2022,Spring,House,5,3,1965,1991.0,None,1791,2799,Finished,2,5946047.52
Riverwood,2022,Summer,Condo,1,2,1981,,Double,3301,5079,Not Finished,1,1146117.096
Riverwood,2022,Fall,Duplex,4,1,2021,,Double,1319,8934,Not Finished,1,4095141.71
Riverwood,2022,Winter,House,4,2,2012,,Triple,2244,8763,Finished,1,6084489.44
Riverwood,2023,Spring,Duplex,3,3,1982,1997.0,None,816,8484,Finished,0,3509724.98
Riverwood,2023,Summer,Condo,5,1,2018,,Triple,2046,1134,Not Finished,2,1382128.93
Riverwood,2023,Fall,Duplex,5,2,2007,,Triple,1930,6976,Finished,1,3179642.66
Riverwood,2023,Winter,Duplex,1,3,1960,,Triple,1960,7979,Not Finished,1,2652843.64
Central Port Coquitlam,2004,Spring,Condo,1,1,1958,,Double,1544,2186,Not Finished,0,631042.8
Central Port Coquitlam,2004,Summer,House,5,1,2001,2023.0,Triple,4730,2477,Finished,2,960543.98
Central Port Coquitlam,2004,Fall,House,4,2,1985,,Double,2298,4858,Not Finished,2,1050700.76
Central Port Coquitlam,2004,Winter,House,3,1,2000,,Single,3052,3628,Not Finished,0,2315310.82
Central Port Coquitlam,2005,Spring,House,2,3,2006,,None,1205,5728,Finished,1,3571057.9
Central Port Coquitlam,2005,Summer,Condo,2,1,1954,2009.0,None,1251,1506,Finished,2,460105.88
Central Port Coquitlam,2005,Fall,Triplex,4,2,1963,,Single,4350,5877,Finished,1,1583852.3
Central Port Coquitlam,2005,Winter,Duplex,1,1,1953,1978.0,None,1011,1686,Not Finished,2,966441.01
Central Port Coquitlam,2006,Spring,Triplex,5,3,2001,2013.0,Double,3015,7068,Not Finished,0,2415253.21
Central Port Coquitlam,2006,Summer,Triplex,2,1,2008,,Single,3693,7678,Not Finished,1,1908412.52
Central Port Coquitlam,2006,Fall,Triplex,3,1,2011,,Triple,2349,8239,Not Finished,0,1943027.46
Central Port Coquitlam,2006,Winter,Duplex,2,1,1975,,Single,724,8783,Not Finished,0,1639910.27
Central Port Coquitlam,2007,Spring,Townhouse,2,1,1979,,Double,953,3028,Not Finished,2,589822.07
Central Port Coquitlam,2007,Summer,Triplex,1,1,1960,2013.0,Single,1584,9375,Finished,2,2560421.71
Central Port Coquitlam,2007,Fall,Townhouse,3,2,1954,,None,1156,9467,Finished,0,2086312.37
Central Port Coquitlam,2007,Winter,Triplex,2,3,1972,1993.0,Single,2837,1706,Not Finished,2,913804.26
Central Port Coquitlam,2008,Spring,Townhouse,4,1,2004,,Double,2103,6787,Finished,1,2091775.06
Central Port Coquitlam,2008,Summer,House,5,3,1962,,None,2174,2267,Finished,1,3052604.04
Central Port Coquitlam,2008,Fall,Townhouse,2,3,1987,,Triple,4763,2384,Not Finished,1,748809.48
Central Port Coquitlam,2008,Winter,Condo,4,3,1963,2016.0,None,4374,2772,Not Finished,1,835256.36
Central Port Coquitlam,2009,Spring,Duplex,4,3,1960,2018.0,Single,4035,8068,Finished,1,1848884.57
Central Port Coquitlam,2009,Summer,House,2,1,1970,,Triple,3501,6609,Finished,0,1476158.69
Central Port Coquitlam,2009,Fall,House,2,1,2004,2014.0,Single,4688,5962,Finished,0,3564232.54
Central Port Coquitlam,2009,Winter,Triplex,5,1,1999,,Single,3536,9447,Not Finished,0,2519717.18
Central Port Coquitlam,2010,Spring,Triplex,2,1,1975,2006.0,Double,1893,8111,Not Finished,1,2757921.2
Central Port Coquitlam,2010,Summer,Triplex,4,1,2010,2021.0,Triple,1702,1420,Not Finished,2,1389908.75
Central Port Coquitlam,2010,Fall,Townhouse,1,3,1963,1977.0,None,814,3741,Finished,2,2170740.95
Central Port Coquitlam,2010,Winter,House,4,2,1978,2004.0,Triple,1812,5162,Finished,2,2192712.25
Central Port Coquitlam,2011,Spring,House,1,3,1950,2022.0,Triple,2464,7175,Not Finished,0,1244264.57
Central Port Coquitlam,2011,Summer,Duplex,3,2,2009,,Triple,2683,2601,Not Finished,2,3214334.39
Central Port Coquitlam,2011,Fall,Condo,1,1,1984,,Triple,2845,9301,Not Finished,0,1173518.48
Central Port Coquitlam,2011,Winter,Condo,3,3,2005,,Double,3752,5157,Finished,2,743893.49
Central Port Coquitlam,2012,Spring,Triplex,3,3,1955,2019.0,Double,1383,1078,Not Finished,1,1292281.64
Central Port Coquitlam,2012,Summer,Condo,1,3,1980,,None,2891,5221,Not Finished,1,993697.69
Central Port Coquitlam,2012,Fall,House,1,1,2013,,Single,1491,7233,Finished,1,1932339.6
Central Port Coquitlam,2012,Winter,Triplex,2,2,2021,,Single,4946,3238,Finished,1,1132246.4
Central Port Coquitlam,2013,Spring,Townhouse,4,1,1978,,Triple,1833,7379,Not Finished,0,2286446.77
Central Port Coquitlam,2013,Summer,Condo,4,1,1953,,None,1486,5352,Finished,2,1634654.84
Central Port Coquitlam,2013,Fall,Condo,4,3,1951,,Double,1975,8831,Finished,2,1176683.08
Central Port Coquitlam,2013,Winter,Triplex,3,2,1979,,Triple,1701,8504,Finished,2,2095286.85
Central Port Coquitlam,2014,Spring,Townhouse,5,2,1960,2010.0,Double,4435,5509,Finished,1,2179161.64
Central Port Coquitlam,2014,Summer,House,5,3,1989,2007.0,Single,584,4093,Not Finished,0,2256609.12
Central Port Coquitlam,2014,Fall,Townhouse,3,3,1973,,Double,2018,2449,Finished,0,2568701.67
Central Port Coquitlam,2014,Winter,Triplex,5,3,1983,,None,713,1261,Finished,0,1090703.12
Central Port Coquitlam,2015,Spring,Townhouse,2,2,2023,,Single,552,5881,Not Finished,2,800161.93
Central Port Coquitlam,2015,Summer,Duplex,2,1,1997,2015.0,None,2908,1847,Finished,2,2991747.45
Central Port Coquitlam,2015,Fall,Townhouse,1,1,1966,,Double,4782,3174,Finished,1,2191039.29
Central Port Coquitlam,2015,Winter,Townhouse,2,3,1998,2010.0,None,907,4090,Finished,1,1472950.7
Central Port Coquitlam,2016,Spring,Townhouse,1,3,2020,,Triple,4450,4455,Finished,0,2794896.72
Central Port Coquitlam,2016,Summer,Triplex,1,3,1955,,Triple,657,4344,Not Finished,1,1476212.12
Central Port Coquitlam,2016,Fall,Townhouse,3,3,2008,2021.0,None,3893,2353,Finished,2,2830165.08
Central Port Coquitlam,2016,Winter,Townhouse,5,1,1997,,Single,3081,9979,Not Finished,0,1673378.45
Central Port Coquitlam,2017,Spring,Duplex,4,2,1962,2022.0,Triple,1726,4323,Not Finished,2,3170584.07
Central Port Coquitlam,2017,Summer,Condo,2,3,2013,,Double,738,1589,Not Finished,2,1429408.21
Central Port Coquitlam,2017,Fall,Condo,2,1,2005,2021.0,None,626,2188,Not Finished,0,1451360.23
Central Port Coquitlam,2017,Winter,Duplex,2,1,1975,1998.0,Double,2902,2581,Finished,2,2913604.87
Central Port Coquitlam,2018,Spring,House,3,2,1996,2006.0,Single,706,7697,Not Finished,0,2949199.54
Central Port Coquitlam,2018,Summer,Triplex,4,2,1960,2001.0,Double,650,8734,Finished,2,3926826.87
Central Port Coquitlam,2018,Fall,Townhouse,5,1,1969,,Double,2831,7857,Finished,1,2819640.05
Central Port Coquitlam,2018,Winter,House,3,3,1962,,Triple,1290,6470,Finished,0,3306652.21
Central Port Coquitlam,2019,Spring,Duplex,3,1,2018,,Single,612,1370,Not Finished,1,2362858.74
Central Port Coquitlam,2019,Summer,House,3,1,1952,2010.0,None,939,7673,Finished,1,5759906.59
Central Port Coquitlam,2019,Fall,Condo,3,3,1981,1997.0,Double,2629,7708,Not Finished,2,1025160.59
Central Port Coquitlam,2019,Winter,Condo,5,2,1959,,Triple,1386,9575,Not Finished,1,927674.79
Central Port Coquitlam,2020,Spring,House,5,3,2010,2021.0,Single,4468,1262,Finished,2,1803716.67
Central Port Coquitlam,2020,Summer,Townhouse,4,1,1965,,Triple,1397,5756,Finished,0,1956481.33
Central Port Coquitlam,2020,Fall,Triplex,4,2,1979,,Double,3128,6632,Not Finished,1,3002068.272
Central Port Coquitlam,2020,Winter,Condo,3,3,1997,,Triple,4601,4221,Finished,0,2421268.92
Central Port Coquitlam,2021,Spring,Townhouse,5,3,1990,,Triple,2621,3684,Not Finished,1,3109491.0119999996
Central Port Coquitlam,2021,Summer,Triplex,4,3,2021,,Single,2109,7736,Finished,2,4938621.924
Central Port Coquitlam,2021,Fall,Townhouse,3,1,1958,2001.0,None,4213,2913,Not Finished,2,2098597.62
Central Port Coquitlam,2021,Winter,Condo,2,3,2011,,Single,4183,9024,Finished,2,2077166.376
Central Port Coquitlam,2022,Spring,Triplex,5,1,1951,1973.0,None,3405,1017,Finished,2,2195362.86
Central Port Coquitlam,2022,Summer,Townhouse,4,3,2021,,None,2302,8369,Not Finished,2,3677897.22
Central Port Coquitlam,2022,Fall,Condo,3,1,2001,2022.0,Triple,4562,2086,Not Finished,1,1456631.87
Central Port Coquitlam,2022,Winter,Condo,2,2,2007,,Single,1740,3753,Not Finished,2,1923011.6
Central Port Coquitlam,2023,Spring,House,2,2,1979,2021.0,None,2683,6048,Not Finished,1,2464528.31
Central Port Coquitlam,2023,Summer,House,4,1,1950,,None,3863,3103,Finished,2,3586445.83
Central Port Coquitlam,2023,Fall,Condo,4,1,1999,,None,1961,4152,Not Finished,0,2161776.68
Central Port Coquitlam,2023,Winter,Triplex,3,1,1995,,None,1771,2888,Finished,1,3945243.73
Upper Lonsdale,2004,Spring,Condo,4,3,1986,2007.0,None,1515,6126,Not Finished,1,446053.57
Upper Lonsdale,2004,Summer,Condo,3,3,2023,,Triple,3485,7577,Not Finished,0,790985.58
Upper Lonsdale,2004,Fall,Condo,5,2,1957,,Triple,4262,9516,Not Finished,2,568385.39
Upper Lonsdale,2004,Winter,Condo,4,2,1970,,Single,3997,2526,Finished,1,637748.24
Upper Lonsdale,2005,Spring,House,5,1,1976,,Single,1991,5444,Not Finished,1,1024026.37
Upper Lonsdale,2005,Summer,House,3,1,1963,,None,4433,5710,Not Finished,1,770791.18
Upper Lonsdale,2005,Fall,Duplex,5,2,1956,1979.0,Double,4875,7993,Finished,0,2128051.66
Upper Lonsdale,2005,Winter,Condo,1,1,1952,2017.0,Single,4241,6052,Finished,2,951124.39
Upper Lonsdale,2006,Spring,Triplex,2,3,1998,,None,3025,3607,Finished,0,1261577.51
Upper Lonsdale,2006,Summer,House,1,1,1971,1994.0,None,2858,9453,Not Finished,1,1506221.5
Upper Lonsdale,2006,Fall,Condo,4,1,1952,,Triple,2567,9184,Finished,0,1155795.96
Upper Lonsdale,2006,Winter,Duplex,3,3,1962,,None,2528,5336,Not Finished,1,922437.21
Upper Lonsdale,2007,Spring,Duplex,3,3,1971,2018.0,Single,781,9315,Not Finished,1,1358429.1
Upper Lonsdale,2007,Summer,Townhouse,2,3,1972,,None,2361,8456,Not Finished,1,1089899.62
Upper Lonsdale,2007,Fall,Triplex,5,3,1955,,Double,3618,1079,Not Finished,2,883521.18
Upper Lonsdale,2007,Winter,Condo,1,3,1952,,Triple,3160,8962,Not Finished,2,1161964.15
Upper Lonsdale,2008,Spring,Triplex,3,1,1998,,Single,2332,3343,Not Finished,1,1449562.34
Upper Lonsdale,2008,Summer,Condo,2,1,1969,2013.0,None,1270,3330,Finished,1,1018678.24
Upper Lonsdale,2008,Fall,Duplex,2,3,1991,,Single,1254,4327,Not Finished,2,1135012.57
Upper Lonsdale,2008,Winter,Condo,1,2,2018,,None,1618,7946,Not Finished,0,590741.51
Upper Lonsdale,2009,Spring,Duplex,2,2,1991,2016.0,Triple,4454,1484,Not Finished,2,1100473.12
Upper Lonsdale,2009,Summer,Duplex,4,3,1978,2022.0,None,567,8833,Not Finished,1,1778481.05
Upper Lonsdale,2009,Fall,Condo,3,1,1960,2005.0,None,786,2257,Not Finished,0,993568.2
Upper Lonsdale,2009,Winter,House,2,3,2014,,Double,2513,7275,Finished,2,2698314.04
Upper Lonsdale,2010,Spring,Townhouse,2,1,1976,,Double,2900,1666,Finished,2,1885397.65
Upper Lonsdale,2010,Summer,Triplex,3,3,2023,,None,3997,4660,Not Finished,1,3257004.26
Upper Lonsdale,2010,Fall,Duplex,3,1,1968,,Single,4744,2665,Finished,0,1485664.34
Upper Lonsdale,2010,Winter,Condo,1,2,1967,,Triple,1365,1037,Finished,2,1440178.42
Upper Lonsdale,2011,Spring,House,1,2,1977,,None,3683,3020,Not Finished,2,2036317.55
Upper Lonsdale,2011,Summer,Duplex,2,2,1985,1997.0,Single,2077,9197,Not Finished,1,1547976.81
Upper Lonsdale,2011,Fall,Condo,2,1,1966,2021.0,Single,4008,6461,Not Finished,1,1443181.42
Upper Lonsdale,2011,Winter,Condo,3,2,2017,,Triple,3463,4852,Finished,0,751681.86
Upper Lonsdale,2012,Spring,House,3,1,1973,1996.0,Triple,3483,5474,Finished,2,1902883.31
Upper Lonsdale,2012,Summer,House,1,1,1962,,Single,2753,9282,Not Finished,1,4158481.6
Upper Lonsdale,2012,Fall,Townhouse,2,2,2020,,None,1408,4164,Not Finished,2,1028158.88
Upper Lonsdale,2012,Winter,Triplex,1,2,2010,,None,4748,1740,Finished,2,3084024.65
Upper Lonsdale,2013,Spring,Townhouse,3,3,1965,2014.0,Triple,4767,6393,Finished,0,562970.5129999999
Upper Lonsdale,2013,Summer,Condo,5,1,1964,1986.0,Triple,4886,4952,Finished,2,1179069.35
Upper Lonsdale,2013,Fall,Townhouse,5,3,1995,2016.0,Single,594,8987,Not Finished,1,1991390.91
Upper Lonsdale,2013,Winter,Duplex,1,2,2022,,Double,3862,7644,Not Finished,2,2894311.68
Upper Lonsdale,2014,Spring,Duplex,4,2,2010,,None,810,3635,Not Finished,0,1997972.21
Upper Lonsdale,2014,Summer,Duplex,3,2,1972,,Double,1058,4240,Not Finished,0,3521056.67
Upper Lonsdale,2014,Fall,Triplex,2,2,1952,2017.0,Triple,4773,4692,Not Finished,0,1633984.97
Upper Lonsdale,2014,Winter,Triplex,2,3,1958,2022.0,Triple,1161,4772,Not Finished,1,1915051.11
Upper Lonsdale,2015,Spring,House,3,3,1964,2016.0,Triple,1296,6820,Finished,1,4992269.74
Upper Lonsdale,2015,Summer,Condo,2,2,2012,,None,3611,8994,Finished,1,1326949.85
Upper Lonsdale,2015,Fall,Townhouse,5,3,2000,2011.0,Double,896,4564,Not Finished,2,1345329.98
Upper Lonsdale,2015,Winter,Condo,2,2,2017,,Double,4270,6191,Finished,2,850475.71
Upper Lonsdale,2016,Spring,Townhouse,1,3,1975,2007.0,None,4678,4957,Not Finished,1,2043801.27
Upper Lonsdale,2016,Summer,Duplex,1,1,2002,2014.0,Triple,3577,6351,Not Finished,1,4036546.17
Upper Lonsdale,2016,Fall,Condo,5,3,1963,2014.0,Triple,3671,7811,Not Finished,0,1547801.75
Upper Lonsdale,2016,Winter,Duplex,4,1,1982,,Triple,1984,4578,Not Finished,2,1255612.94
Upper Lonsdale,2017,Spring,House,5,3,1984,,Double,1038,1782,Not Finished,1,3028127.22
Upper Lonsdale,2017,Summer,Duplex,4,3,1952,,Single,2674,4576,Finished,0,3808539.63
Upper Lonsdale,2017,Fall,Townhouse,4,3,2015,,Single,4703,6857,Finished,1,1440179.6
Upper Lonsdale,2017,Winter,House,3,2,1987,,Triple,4273,8657,Not Finished,1,1581453.95
Upper Lonsdale,2018,Spring,Townhouse,4,1,1970,,Double,574,8276,Not Finished,0,3141179.39
Upper Lonsdale,2018,Summer,Duplex,3,1,2022,,None,970,8870,Finished,1,1610733.4
Upper Lonsdale,2018,Fall,Condo,1,2,1970,,Single,1038,8373,Not Finished,0,1432141.18
Upper Lonsdale,2018,Winter,Duplex,4,3,1973,,Triple,2684,9147,Not Finished,2,2645872.43
Upper Lonsdale,2019,Spring,Townhouse,1,2,2019,,None,3403,2992,Not Finished,1,2508234.33
Upper Lonsdale,2019,Summer,Triplex,5,1,1952,1998.0,Triple,2531,2411,Finished,2,4398683.45
Upper Lonsdale,2019,Fall,House,1,2,1982,1999.0,Single,1415,1128,Not Finished,2,5618852.33
Upper Lonsdale,2019,Winter,Duplex,5,2,1965,,None,4294,9499,Not Finished,0,2592241.28
Upper Lonsdale,2020,Spring,Triplex,2,2,2003,2020.0,Single,4732,7878,Finished,1,2726809.34
Upper Lonsdale,2020,Summer,House,1,2,2020,,None,4101,6553,Finished,2,6625970.75
Upper Lonsdale,2020,Fall,Townhouse,4,1,1964,1990.0,None,1729,3822,Not Finished,2,3737022.6348
Upper Lonsdale,2020,Winter,Townhouse,1,2,1988,2019.0,Triple,1735,9533,Not Finished,2,1425736.416
Upper Lonsdale,2021,Spring,Townhouse,5,1,1995,,Triple,2984,4706,Finished,2,2799790.596
Upper Lonsdale,2021,Summer,Townhouse,5,3,1990,2018.0,None,1276,5059,Not Finished,0,2998179.672
Upper Lonsdale,2021,Fall,Townhouse,2,1,1998,,Single,3443,5866,Not Finished,0,3825692.0519999997
Upper Lonsdale,2021,Winter,Triplex,3,1,1987,,Double,3215,2322,Finished,1,4635434.46
Upper Lonsdale,2022,Spring,Duplex,5,3,1998,,None,4191,3765,Not Finished,1,3087176.1
Upper Lonsdale,2022,Summer,Condo,1,3,2000,2020.0,Triple,4561,7425,Finished,0,1833762.624
Upper Lonsdale,2022,Fall,House,5,2,1991,2023.0,Triple,1430,3641,Finished,1,4116160.47
Upper Lonsdale,2022,Winter,Duplex,4,2,1951,1982.0,Single,3962,5942,Not Finished,0,1632142.71
Upper Lonsdale,2023,Spring,Duplex,4,3,2005,2015.0,Triple,2505,9812,Not Finished,0,1646367.73
Upper Lonsdale,2023,Summer,Triplex,5,1,1998,2015.0,None,4643,5706,Finished,1,4262041.91
Upper Lonsdale,2023,Fall,House,1,1,1995,,Triple,3543,6608,Not Finished,0,6528437.15
Upper Lonsdale,2023,Winter,Condo,1,1,2002,2012.0,Single,3655,6125,Not Finished,1,1533781.75
Lower Lonsdale,2004,Spring,Triplex,4,2,1996,2015.0,Single,908,1743,Not Finished,0,2524571.0
Lower Lonsdale,2004,Summer,Condo,1,1,1951,2003.0,Single,1030,9796,Finished,2,739321.6
Lower Lonsdale,2004,Fall,Condo,1,1,1978,,Single,4894,4274,Finished,1,857300.83
Lower Lonsdale,2004,Winter,Condo,1,2,1954,2013.0,Double,2794,1927,Finished,0,322773.89
Lower Lonsdale,2005,Spring,Duplex,2,3,1980,,Double,3329,5757,Not Finished,0,1323830.17
Lower Lonsdale,2005,Summer,House,2,3,1995,,Single,1486,3638,Finished,0,2241522.62
Lower Lonsdale,2005,Fall,House,1,1,1968,1982.0,Double,3822,1463,Not Finished,0,1278959.92
Lower Lonsdale,2005,Winter,Townhouse,4,3,1986,,None,3792,1338,Finished,2,683736.73
Lower Lonsdale,2006,Spring,Triplex,1,2,1986,2017.0,Triple,1005,8346,Finished,2,2092952.38
Lower Lonsdale,2006,Summer,Duplex,4,2,1964,1978.0,None,2182,7857,Finished,0,1027337.38
Lower Lonsdale,2006,Fall,Condo,2,1,1970,,Triple,3048,1649,Finished,2,887599.39
Lower Lonsdale,2006,Winter,Condo,3,1,1976,2009.0,None,1784,8067,Finished,1,870782.56
Lower Lonsdale,2007,Spring,Condo,2,1,1993,,Double,1737,2113,Finished,2,1248729.46
Lower Lonsdale,2007,Summer,House,5,1,2005,,Triple,1897,7205,Not Finished,2,3446301.38
Lower Lonsdale,2007,Fall,Townhouse,4,1,1950,,Single,2080,1062,Not Finished,0,1836859.25
Lower Lonsdale,2007,Winter,Duplex,3,3,2003,,Double,3620,2023,Finished,0,1778812.24
Lower Lonsdale,2008,Spring,Triplex,2,1,1997,2010.0,Triple,4980,7598,Not Finished,2,1680290.95
Lower Lonsdale,2008,Summer,Townhouse,4,3,1993,,None,1773,3162,Finished,1,1015514.23
Lower Lonsdale,2008,Fall,Triplex,3,1,1989,,None,2765,7427,Not Finished,2,1357939.12
Lower Lonsdale,2008,Winter,Condo,4,3,1982,,None,2042,1541,Finished,2,794310.17
Lower Lonsdale,2009,Spring,Triplex,1,2,1969,2007.0,Single,3547,8871,Finished,0,2720026.75
Lower Lonsdale,2009,Summer,Duplex,1,2,2001,2012.0,None,2024,5602,Not Finished,0,932513.47
Lower Lonsdale,2009,Fall,House,1,1,2013,,Single,3966,8578,Not Finished,1,2864288.49
Lower Lonsdale,2009,Winter,Townhouse,2,2,1952,,None,4973,3667,Not Finished,1,2064767.18
Lower Lonsdale,2010,Spring,Condo,4,3,1996,2006.0,Single,1968,2624,Not Finished,0,1487857.9
Lower Lonsdale,2010,Summer,Triplex,3,3,1997,2011.0,Single,1464,4738,Finished,1,2822253.447
Lower Lonsdale,2010,Fall,Triplex,4,3,2005,,Triple,2597,3976,Not Finished,2,1870861.0
Lower Lonsdale,2010,Winter,House,3,1,2023,,Triple,2941,8955,Finished,0,826697.67
Lower Lonsdale,2011,Spring,House,2,2,2009,2022.0,Single,940,8594,Not Finished,0,2388862.15
Lower Lonsdale,2011,Summer,House,2,3,2011,,Single,3344,6131,Not Finished,1,1912831.84
Lower Lonsdale,2011,Fall,Townhouse,5,3,2006,,Double,2940,3820,Not Finished,1,689412.6
Lower Lonsdale,2011,Winter,Duplex,4,1,1978,1991.0,Triple,4805,9014,Finished,1,915427.9
Lower Lonsdale,2012,Spring,Duplex,5,2,2004,,None,2142,6440,Not Finished,2,1027786.48
Lower Lonsdale,2012,Summer,Townhouse,4,2,1976,,Double,4371,1619,Not Finished,0,1746456.09
Lower Lonsdale,2012,Fall,Duplex,1,1,1982,2006.0,Double,692,2212,Not Finished,1,2816697.24
Lower Lonsdale,2012,Winter,Condo,5,2,2002,2013.0,Double,3046,3221,Not Finished,0,1572641.0
Lower Lonsdale,2013,Spring,Townhouse,1,1,1963,,Triple,4236,9343,Finished,0,2739785.56
Lower Lonsdale,2013,Summer,Condo,3,3,2003,2019.0,Single,2969,4487,Finished,0,672743.02
Lower Lonsdale,2013,Fall,Triplex,5,3,1994,,None,1972,2779,Not Finished,2,2179851.27
Lower Lonsdale,2013,Winter,House,1,1,1969,,None,2343,8140,Not Finished,2,1035288.81
Lower Lonsdale,2014,Spring,Triplex,1,2,2007,2020.0,None,753,2170,Finished,2,3104771.3
Lower Lonsdale,2014,Summer,Duplex,1,2,1986,2008.0,Single,4167,7531,Not Finished,1,2565947.9
Lower Lonsdale,2014,Fall,Condo,4,3,1959,,Double,1271,9230,Not Finished,2,1259621.8
Lower Lonsdale,2014,Winter,Townhouse,3,1,1965,,None,969,8226,Not Finished,2,2235368.01
Lower Lonsdale,2015,Spring,Townhouse,2,2,1951,2023.0,None,2445,5367,Finished,2,1059781.27
